account_id,amount,location,transaction_type,time_of_day,distance_from_home,is_fraud
955,5691.82,Mumbai,ATM,9,50.51,0
635,3325.74,Delhi,Online,16,58.5,0
919,5206.13,Bangalore,Online,11,2.9,0
928,5815.75,Bangalore,POS,14,34.57,0
571,1679.66,Mumbai,Online,17,81.23,0
154,6663.74,Bangalore,Online,18,54.11,0
702,294.76,Hyderabad,POS,18,5.3,0
197,36049.0,Delhi,Online,22,276.0,1
297,2446.28,Bangalore,Online,15,25.19,0
532,7087.04,Hyderabad,POS,16,17.22,0
476,6120.04,Mumbai,Online,17,26.97,0
387,965.53,Delhi,Online,16,6.25,0
699,904.14,Delhi,POS,11,50.35,0
650,5369.06,Mumbai,POS,16,24.15,0
275,992.07,Bangalore,ATM,16,7.93,0
164,41033.0,Delhi,Online,0,214.0,1
358,2068.8,Mumbai,POS,10,30.12,0
378,3746.79,Mumbai,Online,15,33.0,0
331,22155.0,Hyderabad,ATM,1,9.0,1
681,6631.32,Bangalore,Online,19,72.77,0
685,67.02,Mumbai,POS,19,51.01,0
638,862.86,Mumbai,Online,19,44.8,0
344,460.16,Hyderabad,POS,6,41.16,0
565,2850.14,Mumbai,Online,9,123.73,0
552,3262.93,Chennai,Online,14,1.13,0
873,2257.33,Mumbai,Online,8,8.47,0
156,2748.31,Mumbai,Online,17,30.89,0
524,3183.63,Chennai,POS,17,39.09,0
891,1961.33,Bangalore,POS,21,67.84,0
306,3202.19,Chennai,POS,9,27.37,0
269,1168.49,Chennai,ATM,15,60.14,0
769,1685.58,Chennai,Online,18,65.61,0
951,4065.87,Bangalore,ATM,22,80.1,0
852,1101.34,Delhi,POS,18,77.3,0
289,39541.0,Chennai,POS,3,49.0,1
133,1430.09,Mumbai,Online,10,83.58,0
447,1944.43,Mumbai,Online,12,45.36,0
313,6435.34,Chennai,ATM,11,0.33,0
545,2665.17,Chennai,ATM,21,74.44,0
940,1610.99,Chennai,Online,21,56.04,0
458,8439.02,Bangalore,POS,14,13.49,0
540,2486.27,Mumbai,POS,12,67.8,0
563,184.52,Mumbai,ATM,19,40.39,0
756,2771.21,Mumbai,POS,6,79.65,0
357,41285.0,Delhi,Online,17,172.0,1
194,1146.28,Chennai,ATM,7,22.25,0
184,1200.14,Hyderabad,Online,23,67.17,0
958,6792.53,Mumbai,ATM,11,15.18,0
579,6303.46,Chennai,Online,20,3.0,0
715,650.04,Bangalore,ATM,13,23.46,0
182,1362.64,Mumbai,POS,18,48.89,0
904,40848.0,Chennai,POS,23,354.0,1
117,6419.35,Hyderabad,ATM,11,21.11,0
108,3530.8,Hyderabad,ATM,9,76.41,1
77,497.11,Hyderabad,Online,12,20.39,0
735,3306.16,Chennai,POS,23,97.05,0
749,21122.0,Hyderabad,POS,4,47.0,1
542,1878.44,Chennai,ATM,21,12.92,0
98,4747.86,Bangalore,POS,17,31.09,0
172,1831.04,Hyderabad,POS,9,75.08,0
833,439.17,Chennai,POS,10,19.39,0
456,40094.0,Chennai,ATM,16,485.0,1
430,371.52,Hyderabad,POS,13,20.17,0
307,4055.23,Bangalore,Online,6,58.13,0
842,1688.54,Bangalore,ATM,17,119.83,0
842,4312.44,Bangalore,Online,17,9.91,0
97,5278.61,Bangalore,Online,15,128.27,0
608,2326.16,Mumbai,ATM,16,1.26,0
280,5145.29,Chennai,ATM,15,19.63,0
594,3106.18,Chennai,ATM,14,8.04,0
147,46.4,Bangalore,ATM,15,92.48,0
449,3130.6,Bangalore,ATM,6,82.77,0
567,236.94,Bangalore,ATM,21,32.0,0
361,2714.43,Hyderabad,ATM,18,32.86,0
977,829.85,Hyderabad,POS,15,28.12,0
474,291.09,Bangalore,POS,16,9.68,0
751,3157.3,Hyderabad,Online,18,55.61,0
599,818.65,Delhi,ATM,16,7.93,1
620,1307.12,Hyderabad,ATM,6,99.83,0
176,570.49,Chennai,Online,18,23.47,0
470,944.92,Bangalore,ATM,23,99.92,0
63,3668.72,Hyderabad,Online,14,36.83,0
259,5328.69,Chennai,Online,6,20.03,0
553,2781.76,Mumbai,POS,7,7.22,0
313,258.25,Hyderabad,POS,13,26.89,0
755,374.74,Chennai,POS,17,100.84,0
887,1817.87,Mumbai,ATM,17,86.81,0
49,1676.04,Chennai,POS,17,24.95,0
779,4509.47,Chennai,POS,17,21.51,0
18,27694.0,Hyderabad,ATM,3,6.0,1
197,4602.75,Hyderabad,POS,15,125.38,0
584,169.97,Bangalore,POS,6,36.2,0
544,1770.52,Bangalore,POS,7,0.75,0
647,3167.25,Bangalore,ATM,9,45.13,0
278,23259.0,Hyderabad,Online,2,38.0,1
281,2732.63,Bangalore,POS,18,23.28,0
384,3117.05,Chennai,ATM,10,16.21,0
130,4818.17,Delhi,POS,19,48.85,0
141,2101.43,Bangalore,Online,11,34.86,0
186,51.15,Chennai,ATM,13,17.49,0
651,1064.2,Delhi,ATM,6,23.4,0
315,4155.52,Bangalore,ATM,23,7.44,0
805,2058.37,Hyderabad,Online,19,17.17,0
99,462.28,Mumbai,POS,13,36.27,0
501,3276.31,Mumbai,ATM,16,24.76,0
224,3429.44,Hyderabad,Online,6,25.15,0
404,1296.58,Mumbai,Online,8,33.32,0
798,3572.07,Mumbai,POS,20,43.98,0
436,5001.18,Hyderabad,POS,23,66.37,0
633,1399.55,Delhi,POS,16,31.19,0
176,5583.27,Delhi,Online,17,2.66,0
880,4669.33,Bangalore,Online,22,59.98,0
378,1261.89,Bangalore,Online,7,48.15,0
54,769.73,Chennai,ATM,15,11.62,0
265,6396.76,Delhi,ATM,21,4.52,0
375,5227.63,Delhi,Online,15,81.44,0
542,6312.93,Delhi,Online,20,24.24,0
595,3899.87,Hyderabad,ATM,12,33.04,0
868,26200.0,Bangalore,POS,7,335.0,1
228,5155.2,Hyderabad,Online,19,5.95,0
807,7243.75,Mumbai,Online,22,52.99,0
187,3714.82,Chennai,POS,21,64.32,0
911,3010.11,Hyderabad,Online,17,114.64,0
492,512.58,Mumbai,Online,15,69.86,0
446,432.77,Chennai,ATM,11,1.17,0
709,1144.51,Delhi,POS,12,99.2,0
747,7054.48,Hyderabad,Online,9,34.19,0
885,2451.89,Bangalore,POS,21,24.02,0
286,3854.83,Bangalore,Online,21,35.48,0
388,49024.0,Delhi,Online,18,477.0,1
230,4445.12,Bangalore,Online,14,26.6,0
645,10816.22,Delhi,ATM,7,41.4,0
589,3141.81,Chennai,POS,7,9.65,0
546,2713.96,Delhi,ATM,13,64.62,0
545,59228.0,Delhi,Online,10,83.0,1
554,1013.94,Hyderabad,ATM,15,36.11,0
302,873.85,Hyderabad,POS,15,35.91,0
962,56154.0,Delhi,POS,23,234.0,1
175,491.43,Delhi,ATM,16,1.02,0
585,4692.7,Hyderabad,Online,22,28.32,0
863,1216.36,Mumbai,Online,8,28.29,0
598,3834.7,Hyderabad,POS,8,109.25,0
307,3048.35,Mumbai,POS,20,34.6,0
474,8202.66,Delhi,POS,22,17.9,0
989,4469.22,Delhi,Online,14,0.23,0
212,2901.68,Mumbai,POS,18,93.36,0
108,4381.98,Mumbai,POS,6,30.68,0
515,8416.76,Bangalore,POS,9,24.1,0
592,6961.72,Bangalore,POS,8,21.46,0
939,1913.86,Chennai,Online,11,11.68,0
456,4662.77,Chennai,ATM,16,48.41,0
883,1300.63,Bangalore,POS,12,51.1,0
809,4626.46,Delhi,POS,22,26.2,0
22,4482.31,Bangalore,POS,6,1.79,0
685,5615.8,Mumbai,POS,18,10.44,0
763,2183.59,Hyderabad,Online,8,3.28,0
982,4063.35,Mumbai,POS,21,11.06,0
662,4939.29,Delhi,Online,13,46.61,0
44,1306.75,Hyderabad,ATM,23,44.37,0
877,1744.37,Chennai,Online,15,12.69,0
901,4680.17,Mumbai,POS,20,20.36,0
72,53397.0,Delhi,ATM,15,105.0,1
144,32111.0,Hyderabad,POS,11,426.0,1
582,1409.4,Delhi,Online,7,79.96,0
642,6627.43,Delhi,ATM,8,88.62,0
979,1163.62,Mumbai,Online,16,71.54,0
841,856.86,Hyderabad,ATM,11,35.35,0
809,5061.37,Chennai,ATM,15,93.64,0
980,601.94,Chennai,POS,10,3.67,0
933,740.97,Bangalore,Online,20,44.76,0
163,883.1,Bangalore,POS,18,55.24,0
352,20802.0,Bangalore,ATM,5,5.0,1
837,3334.99,Bangalore,Online,7,61.69,0
639,25594.0,Hyderabad,POS,2,21.0,1
420,522.22,Chennai,ATM,9,95.34,0
686,2281.87,Chennai,Online,21,18.93,0
9,3903.61,Bangalore,ATM,12,64.06,0
957,2002.89,Chennai,ATM,14,17.18,0
465,7986.11,Hyderabad,Online,16,101.69,0
949,613.77,Bangalore,POS,7,37.86,0
412,4257.85,Hyderabad,POS,6,19.87,0
178,2496.62,Delhi,POS,22,9.39,0
277,1491.46,Delhi,Online,13,11.79,0
786,3336.95,Bangalore,Online,21,27.54,0
273,1465.99,Chennai,POS,19,15.45,0
983,3167.91,Chennai,Online,18,48.83,0
841,4794.27,Chennai,Online,15,78.52,0
605,275.66,Hyderabad,Online,22,2.9,0
562,101.33,Delhi,POS,13,18.25,0
220,7623.22,Bangalore,ATM,6,32.54,0
97,9333.67,Chennai,POS,6,31.86,0
116,21324.0,Bangalore,Online,5,40.0,1
131,2286.17,Delhi,ATM,11,33.81,0
947,9599.78,Mumbai,Online,8,39.68,0
742,1371.25,Bangalore,ATM,10,27.74,1
777,2106.43,Chennai,Online,21,76.29,0
859,2077.02,Chennai,POS,12,94.68,0
381,43049.0,Chennai,POS,2,414.0,1
631,2464.22,Mumbai,Online,14,4.63,0
477,155.52,Hyderabad,ATM,10,54.93,0
262,487.5,Hyderabad,ATM,12,102.32,0
383,7810.08,Bangalore,ATM,10,22.84,0
15,1975.45,Mumbai,Online,19,61.53,0
547,5294.4,Chennai,Online,12,30.3,0
539,430.33,Bangalore,Online,7,56.12,0
153,3237.19,Bangalore,POS,11,43.33,0
953,2059.78,Chennai,Online,16,12.76,0
243,2051.76,Bangalore,POS,10,34.94,0
370,3663.05,Hyderabad,POS,6,26.67,1
477,1107.52,Delhi,Online,7,71.37,0
250,2570.97,Hyderabad,Online,6,7.79,0
222,196.88,Chennai,Online,7,0.55,0
176,2550.88,Chennai,Online,23,30.74,0
580,2438.79,Hyderabad,ATM,8,100.28,0
508,110.18,Chennai,Online,14,5.16,0
945,5042.52,Delhi,POS,19,186.45,0
508,1743.46,Mumbai,POS,8,32.49,0
7,132.66,Delhi,Online,19,16.94,0
149,170.64,Delhi,ATM,10,46.28,0
148,1886.13,Bangalore,Online,10,63.73,0
220,39750.0,Chennai,POS,1,9.0,1
760,4850.42,Bangalore,Online,18,12.75,0
214,3277.3,Bangalore,POS,17,13.31,0
231,28401.0,Bangalore,POS,1,41.0,1
738,908.39,Mumbai,ATM,17,24.38,0
368,1502.15,Delhi,Online,18,7.9,0
109,588.84,Chennai,ATM,23,34.53,0
862,4339.51,Bangalore,POS,18,76.97,0
720,69.62,Hyderabad,POS,19,68.17,0
570,5216.38,Hyderabad,POS,19,54.3,0
475,1275.23,Chennai,Online,22,138.03,0
320,7262.78,Chennai,POS,13,8.42,0
674,2782.12,Chennai,POS,9,21.54,0
503,3307.06,Hyderabad,Online,8,25.86,0
45,4107.06,Hyderabad,POS,22,56.08,0
787,2073.28,Mumbai,ATM,10,46.55,0
805,1808.17,Mumbai,ATM,23,43.73,0
448,357.06,Chennai,POS,11,52.66,0
588,25438.0,Mumbai,Online,3,27.0,1
10,2752.44,Mumbai,Online,21,9.52,0
761,4646.89,Chennai,ATM,16,34.03,1
214,6349.69,Chennai,Online,6,12.99,0
532,721.1,Delhi,POS,18,55.06,0
608,723.06,Chennai,Online,22,58.24,0
787,5909.96,Chennai,Online,14,58.02,0
818,3392.58,Hyderabad,Online,18,64.16,0
760,3525.56,Mumbai,Online,21,54.91,0
468,906.65,Hyderabad,POS,23,45.13,0
592,2007.35,Hyderabad,Online,18,68.56,1
815,2404.92,Delhi,POS,8,23.42,0
888,30729.0,Mumbai,Online,3,24.0,1
944,1004.28,Hyderabad,POS,14,77.71,0
256,2293.58,Chennai,POS,13,100.3,0
85,38790.0,Delhi,POS,10,47.0,1
662,10010.72,Delhi,ATM,22,14.86,0
588,19917.0,Delhi,POS,1,12.0,1
372,5360.04,Mumbai,ATM,19,21.6,0
458,3506.65,Hyderabad,POS,14,7.11,0
912,2595.23,Bangalore,ATM,20,36.87,0
55,274.62,Hyderabad,Online,14,6.13,0
739,1834.71,Mumbai,POS,23,51.32,0
706,1208.1,Mumbai,POS,13,7.42,0
611,15036.0,Mumbai,Online,2,25.0,1
513,7746.02,Bangalore,ATM,16,68.2,0
479,6057.54,Delhi,POS,12,11.22,0
164,36286.0,Chennai,ATM,0,366.0,1
635,2972.99,Hyderabad,Online,23,60.11,0
110,6690.77,Bangalore,Online,11,87.58,0
998,1956.32,Hyderabad,Online,15,75.47,0
914,1179.33,Chennai,Online,20,23.59,0
225,1772.48,Bangalore,ATM,6,17.75,0
131,2217.11,Hyderabad,Online,20,114.55,0
92,1942.69,Mumbai,Online,10,7.1,0
948,3774.23,Chennai,ATM,8,58.12,0
671,59439.0,Delhi,ATM,11,5.0,1
446,4847.66,Mumbai,POS,14,63.68,0
743,117.46,Delhi,POS,11,4.89,0
451,4317.09,Mumbai,POS,15,16.37,0
990,1994.68,Hyderabad,Online,16,29.94,0
375,4365.56,Mumbai,POS,15,78.88,0
153,4154.24,Delhi,POS,19,1.69,0
420,4132.37,Mumbai,ATM,9,48.85,0
130,6833.75,Mumbai,ATM,20,77.67,0
522,6049.71,Bangalore,POS,18,82.18,0
955,2884.14,Bangalore,Online,10,11.61,0
79,50481.0,Delhi,POS,13,436.0,1
877,4628.45,Hyderabad,ATM,21,46.6,0
83,1082.8,Hyderabad,Online,12,30.24,0
38,1904.71,Chennai,POS,15,32.7,0
495,29114.0,Delhi,Online,10,310.0,1
315,5881.38,Bangalore,POS,10,12.76,0
155,8156.12,Bangalore,ATM,17,71.27,0
263,339.66,Mumbai,Online,18,11.63,0
284,5422.14,Chennai,Online,9,29.97,0
628,2941.42,Mumbai,POS,23,46.36,0
151,1480.82,Chennai,POS,19,26.13,0
231,2102.32,Hyderabad,ATM,22,16.59,0
515,3512.75,Chennai,POS,22,39.12,0
821,6826.07,Chennai,ATM,18,71.2,0
793,2724.26,Chennai,Online,7,36.62,0
165,4867.33,Delhi,ATM,12,29.13,0
286,4309.17,Mumbai,Online,6,10.69,0
412,3392.39,Hyderabad,POS,22,66.12,0
844,19662.0,Hyderabad,ATM,1,45.0,1
60,4403.93,Chennai,POS,12,17.76,0
458,2046.51,Hyderabad,POS,7,5.36,0
827,1824.65,Chennai,Online,15,47.65,0
487,4913.38,Mumbai,Online,21,29.95,0
604,5160.15,Hyderabad,ATM,7,26.23,0
108,2438.97,Bangalore,Online,17,76.3,0
632,48650.0,Chennai,POS,8,379.0,1
866,32166.0,Chennai,POS,3,23.0,1
211,22322.0,Mumbai,POS,3,33.0,1
484,53317.0,Delhi,ATM,21,444.0,1
4,1198.9,Bangalore,POS,7,8.63,0
480,7869.32,Bangalore,Online,19,44.35,0
707,6618.18,Hyderabad,ATM,10,39.88,0
208,143.91,Hyderabad,POS,18,15.86,0
503,2718.67,Hyderabad,Online,21,36.96,0
233,856.84,Bangalore,POS,9,0.29,0
8,6826.86,Delhi,POS,6,94.04,0
734,5627.46,Delhi,ATM,22,36.84,0
174,2126.24,Delhi,Online,10,69.0,0
405,28982.0,Chennai,ATM,18,350.0,1
782,4205.69,Delhi,ATM,14,72.73,0
484,4412.11,Bangalore,POS,17,112.99,0
635,3686.17,Mumbai,POS,17,2.18,0
963,3038.78,Mumbai,Online,16,72.17,0
119,348.13,Delhi,Online,18,22.59,0
492,31475.0,Hyderabad,ATM,1,343.0,1
161,1083.12,Mumbai,POS,9,95.23,0
887,2424.24,Mumbai,ATM,23,84.31,0
516,2169.18,Chennai,Online,15,53.26,0
757,579.37,Chennai,Online,16,93.86,0
48,2391.5,Delhi,Online,18,69.56,0
374,4035.41,Hyderabad,ATM,15,75.8,0
814,10142.38,Hyderabad,ATM,13,6.81,0
93,642.45,Delhi,Online,9,60.35,0
283,23505.0,Hyderabad,POS,2,31.0,1
877,30481.0,Delhi,ATM,2,35.0,1
937,1349.95,Mumbai,POS,8,3.63,0
930,2317.94,Chennai,Online,13,4.89,0
784,3909.68,Hyderabad,Online,16,9.38,0
159,3814.89,Chennai,POS,20,2.53,0
752,5112.43,Mumbai,ATM,15,27.69,0
756,947.9,Delhi,ATM,19,18.17,0
480,5952.22,Delhi,Online,20,37.44,0
472,5193.77,Hyderabad,ATM,9,11.67,0
825,7269.58,Bangalore,POS,13,8.26,0
741,531.48,Chennai,ATM,16,44.36,0
234,702.63,Mumbai,ATM,15,32.07,0
861,576.48,Delhi,POS,20,7.77,0
393,6036.54,Hyderabad,Online,16,86.7,0
770,2079.24,Hyderabad,ATM,10,41.25,0
191,2590.35,Delhi,Online,20,75.49,0
257,1786.96,Bangalore,POS,18,0.77,0
148,3786.99,Chennai,POS,12,14.97,0
214,838.77,Bangalore,ATM,19,35.81,0
367,52.42,Mumbai,POS,19,20.56,0
856,426.02,Chennai,ATM,6,77.65,0
530,48890.0,Delhi,Online,18,347.0,1
711,7673.05,Delhi,Online,14,29.78,1
808,2112.82,Hyderabad,POS,10,74.04,0
592,2939.18,Chennai,ATM,20,33.79,0
264,3778.92,Delhi,Online,16,122.59,0
60,6109.17,Hyderabad,POS,20,26.89,0
348,4069.7,Mumbai,ATM,8,47.05,0
884,640.09,Hyderabad,ATM,10,43.02,0
489,853.52,Bangalore,POS,10,93.57,0
212,5513.23,Mumbai,Online,10,28.75,0
109,573.48,Bangalore,ATM,21,10.15,0
124,38858.0,Delhi,Online,1,292.0,1
557,2826.71,Delhi,ATM,23,7.14,0
567,3654.2,Delhi,Online,9,56.97,0
979,237.16,Mumbai,POS,11,4.2,0
921,7703.66,Bangalore,POS,23,4.31,0
912,5265.67,Bangalore,ATM,21,11.93,0
63,559.02,Chennai,Online,20,2.34,0
909,1504.74,Mumbai,Online,18,40.18,0
457,6133.83,Chennai,ATM,6,27.98,0
299,5571.23,Mumbai,Online,19,38.24,0
188,766.11,Delhi,ATM,13,26.22,0
884,2953.33,Mumbai,POS,14,7.95,0
444,36174.0,Delhi,POS,17,113.0,1
408,4199.32,Delhi,ATM,7,36.55,0
359,2139.09,Hyderabad,POS,16,44.34,0
619,4205.91,Hyderabad,Online,10,116.08,0
162,20904.0,Mumbai,POS,5,5.0,1
397,1160.54,Chennai,ATM,19,91.25,0
851,2484.28,Bangalore,ATM,18,11.67,0
844,1764.32,Mumbai,POS,15,59.56,0
211,4252.33,Delhi,POS,17,24.89,0
741,3360.47,Hyderabad,ATM,15,4.78,0
429,7336.47,Delhi,ATM,6,63.96,0
559,2428.96,Chennai,POS,11,13.25,0
170,4449.84,Chennai,ATM,15,32.19,0
244,3241.02,Delhi,ATM,23,17.84,0
36,2853.69,Mumbai,Online,17,84.48,0
254,1821.09,Chennai,Online,13,67.73,0
42,9112.24,Delhi,POS,16,8.89,0
997,1882.83,Hyderabad,POS,13,10.35,0
291,2052.01,Chennai,Online,18,38.19,0
833,235.82,Hyderabad,ATM,12,87.76,0
774,1353.6,Mumbai,Online,15,76.96,0
404,49983.0,Delhi,POS,4,3.0,1
578,5330.13,Hyderabad,POS,13,103.73,0
852,39663.0,Mumbai,POS,3,5.0,1
799,1397.61,Hyderabad,ATM,16,165.88,0
627,1973.87,Mumbai,Online,9,46.04,0
991,1837.81,Mumbai,Online,21,7.46,0
603,2491.95,Mumbai,Online,6,43.11,0
610,1127.33,Delhi,POS,8,94.38,0
924,2745.34,Hyderabad,Online,10,46.34,0
458,125.55,Mumbai,Online,21,74.32,0
740,1238.84,Bangalore,ATM,21,23.88,0
684,809.32,Bangalore,ATM,18,39.85,0
928,4074.62,Chennai,POS,19,12.18,0
829,571.47,Chennai,Online,11,22.16,0
901,4106.86,Delhi,ATM,10,21.45,0
196,1657.04,Chennai,Online,17,10.75,0
881,3762.05,Chennai,ATM,9,63.56,0
738,3018.83,Chennai,POS,9,26.85,0
683,5180.17,Hyderabad,ATM,21,58.34,0
473,4167.51,Delhi,ATM,10,100.99,0
760,1760.73,Mumbai,Online,8,42.44,0
242,256.8,Delhi,POS,16,132.62,0
553,7960.9,Hyderabad,Online,6,10.59,0
556,3169.76,Chennai,ATM,21,77.96,0
850,1568.58,Mumbai,Online,11,22.83,0
572,4631.97,Chennai,ATM,7,13.92,0
479,2558.98,Delhi,ATM,14,31.71,0
533,3163.02,Hyderabad,ATM,22,21.81,0
850,4724.89,Mumbai,ATM,19,1.29,0
490,6319.29,Mumbai,Online,22,25.2,0
494,1174.11,Hyderabad,Online,17,6.64,0
222,1762.22,Delhi,POS,17,48.5,0
600,334.89,Hyderabad,Online,11,78.4,0
359,7910.75,Chennai,POS,11,8.04,0
815,5759.13,Bangalore,Online,15,42.82,0
566,5235.66,Hyderabad,ATM,11,62.36,0
93,4600.31,Mumbai,Online,13,9.22,0
90,6872.75,Hyderabad,Online,6,22.09,0
621,132.25,Bangalore,ATM,11,38.91,0
455,2376.73,Bangalore,ATM,6,10.95,0
851,483.84,Chennai,POS,17,42.94,0
190,156.54,Delhi,POS,7,66.07,0
238,26.92,Chennai,POS,8,15.75,0
252,639.91,Mumbai,POS,11,26.95,0
306,3378.75,Chennai,Online,13,142.23,0
6,5074.91,Bangalore,Online,22,81.82,0
498,1160.56,Delhi,ATM,14,38.61,0
946,659.24,Bangalore,Online,21,27.8,0
892,2681.78,Delhi,Online,22,87.33,0
363,1363.78,Hyderabad,ATM,13,86.96,0
205,794.66,Chennai,ATM,19,72.17,0
878,3076.01,Chennai,Online,12,80.46,0
118,3915.99,Hyderabad,ATM,15,4.12,0
989,643.6,Mumbai,Online,9,22.25,0
283,3433.9,Delhi,Online,12,45.38,0
476,5544.76,Bangalore,POS,17,30.41,0
431,2136.9,Chennai,ATM,12,13.68,0
619,10839.15,Hyderabad,Online,14,46.22,0
829,9117.86,Delhi,ATM,9,79.77,0
452,2735.41,Chennai,ATM,12,25.07,0
715,1900.26,Mumbai,ATM,23,76.89,0
316,2064.14,Delhi,Online,21,70.53,0
276,211.08,Delhi,Online,22,30.6,0
587,4564.77,Hyderabad,Online,11,35.48,0
301,656.09,Delhi,POS,13,40.9,0
780,476.5,Hyderabad,POS,7,54.38,0
479,711.35,Hyderabad,ATM,14,80.97,0
13,44517.0,Hyderabad,ATM,7,336.0,1
321,756.43,Delhi,Online,8,16.32,0
286,501.39,Hyderabad,POS,6,68.94,0
34,5943.49,Mumbai,ATM,23,53.2,0
689,2928.4,Delhi,ATM,19,1.55,0
301,1585.62,Hyderabad,POS,14,107.18,0
469,289.02,Bangalore,Online,23,43.18,0
864,5188.7,Delhi,ATM,14,17.76,0
870,5124.04,Bangalore,Online,18,48.21,0
829,37050.0,Chennai,POS,9,418.0,1
530,7193.89,Hyderabad,Online,7,13.47,0
487,43902.0,Chennai,POS,3,465.0,1
42,1867.59,Hyderabad,ATM,6,15.27,0
242,2636.56,Bangalore,Online,16,12.91,0
234,829.69,Bangalore,ATM,19,85.46,0
252,3421.45,Bangalore,ATM,20,108.62,0
23,3402.75,Bangalore,POS,9,40.46,0
139,3727.34,Mumbai,ATM,19,29.85,0
487,45214.0,Delhi,Online,2,314.0,1
463,4805.0,Hyderabad,ATM,16,29.77,0
779,1071.97,Hyderabad,Online,18,29.8,0
211,1263.08,Mumbai,ATM,11,25.71,0
711,1061.75,Hyderabad,ATM,18,25.72,0
865,3327.45,Delhi,Online,15,51.66,0
143,5858.38,Bangalore,Online,14,13.9,0
575,1933.33,Chennai,POS,18,7.26,0
454,2142.19,Bangalore,Online,11,81.79,0
781,6175.99,Mumbai,POS,6,17.12,0
967,3154.06,Hyderabad,Online,22,78.28,0
83,119.57,Hyderabad,POS,11,38.7,0
576,1680.41,Delhi,Online,13,0.8,0
469,326.58,Chennai,POS,19,93.28,0
316,883.5,Mumbai,ATM,15,44.97,0
212,3635.02,Hyderabad,POS,13,69.0,0
90,5166.63,Mumbai,ATM,15,14.87,0
656,1329.17,Chennai,Online,15,30.0,0
580,8876.37,Bangalore,ATM,6,78.16,0
614,4356.08,Hyderabad,ATM,23,35.58,0
3,1950.24,Hyderabad,POS,11,2.39,0
279,725.05,Hyderabad,POS,14,9.48,0
252,1412.51,Mumbai,POS,8,61.46,0
552,3392.43,Bangalore,POS,6,36.99,0
386,36735.0,Chennai,ATM,2,43.0,1
541,1030.39,Chennai,Online,18,48.55,0
259,2617.15,Hyderabad,POS,10,67.85,0
670,2129.14,Delhi,Online,12,61.14,0
794,3393.82,Bangalore,Online,10,36.22,0
306,657.02,Chennai,Online,6,24.7,0
553,327.63,Chennai,ATM,11,7.1,0
542,2551.49,Bangalore,POS,11,41.54,0
789,7304.74,Delhi,POS,16,149.61,0
31,2283.5,Chennai,ATM,10,49.41,0
676,3351.88,Delhi,POS,11,85.14,0
479,4338.69,Chennai,Online,19,14.2,0
434,39680.0,Delhi,ATM,23,307.0,1
176,5721.54,Bangalore,ATM,10,2.72,0
34,635.92,Chennai,Online,9,33.77,0
651,1200.06,Mumbai,ATM,12,61.08,0
904,1177.97,Delhi,Online,16,42.5,0
391,739.07,Mumbai,POS,14,47.98,0
535,159.67,Bangalore,Online,8,57.4,0
754,192.96,Mumbai,ATM,11,8.4,0
383,1552.92,Hyderabad,Online,8,47.58,0
160,26935.0,Mumbai,POS,2,0.0,1
584,8343.89,Chennai,Online,18,33.03,0
460,1040.87,Delhi,Online,18,8.36,0
865,745.93,Delhi,Online,17,41.07,0
716,4854.43,Delhi,POS,8,5.3,0
835,1719.43,Delhi,ATM,6,73.72,0
895,1723.98,Delhi,POS,23,96.52,0
361,4746.76,Hyderabad,ATM,21,19.77,0
379,7765.82,Bangalore,ATM,10,7.66,0
984,1333.52,Bangalore,Online,18,24.78,0
475,333.61,Hyderabad,POS,19,5.6,0
76,996.55,Hyderabad,ATM,21,21.37,0
876,5696.57,Mumbai,Online,7,33.05,0
191,2761.88,Bangalore,Online,11,50.43,0
578,1216.93,Chennai,ATM,19,28.71,0
990,202.13,Hyderabad,POS,19,10.09,0
914,1187.64,Hyderabad,POS,10,15.01,0
755,461.65,Hyderabad,Online,12,116.23,0
567,6331.44,Bangalore,POS,22,1.02,0
508,7187.08,Mumbai,ATM,19,16.09,0
125,4270.25,Hyderabad,Online,7,14.99,0
888,12.0,Hyderabad,Online,9,102.1,0
618,2626.37,Mumbai,POS,8,28.78,0
130,411.01,Chennai,Online,8,14.95,0
51,7244.58,Bangalore,ATM,10,130.24,0
742,2661.62,Chennai,ATM,13,13.24,0
892,1541.68,Hyderabad,Online,12,33.43,0
18,7358.72,Hyderabad,ATM,16,2.37,0
651,5146.99,Bangalore,Online,7,43.5,0
554,4966.2,Delhi,POS,18,69.29,0
761,2539.45,Mumbai,ATM,6,32.56,0
993,1790.68,Mumbai,Online,22,29.54,0
345,5057.81,Chennai,POS,21,10.17,0
439,2465.56,Chennai,POS,14,92.47,0
636,5792.55,Hyderabad,POS,7,40.83,0
878,2273.92,Hyderabad,Online,6,12.01,0
675,423.0,Chennai,ATM,19,43.79,0
959,715.63,Hyderabad,ATM,21,96.0,0
783,218.19,Delhi,Online,15,5.55,0
962,3839.64,Delhi,Online,11,8.0,0
988,4394.77,Mumbai,ATM,16,77.46,0
100,5184.51,Bangalore,ATM,21,33.53,0
174,2045.59,Delhi,Online,13,39.04,0
776,4229.83,Mumbai,Online,10,93.99,0
854,3036.32,Hyderabad,POS,8,105.86,0
529,2586.72,Mumbai,ATM,7,47.71,0
750,4575.6,Delhi,ATM,14,23.21,0
294,5951.35,Chennai,ATM,21,9.23,0
455,613.93,Hyderabad,ATM,10,0.68,0
